시도,시군구,E9_총계,연도,월
경상남도,창원시 마산합포구,358,2010,12
경상남도,창원시 마산회원구,766,2010,12
경상남도,창원시 성산구,2220,2010,12
경상남도,창원시 의창구,1562,2010,12
경상남도,창원시 진해구,1259,2010,12
경상남도,통영시,1274,2010,12
경상남도,하동군,67,2010,12
경상남도,함안군,1856,2010,12
경상남도,함양군,134,2010,12
경상남도,합천군,127,2010,12
경상북도,경산시,1800,2010,12
경상북도,경주시,2544,2010,12
경상북도,고령군,903,2010,12
경상북도,구미시,2312,2010,12
경상북도,군위군,250,2010,12
경상북도,김천시,536,2010,12
경상북도,문경시,119,2010,12
경상북도,봉화군,50,2010,12
경상북도,상주시,191,2010,12
경상북도,성주군,669,2010,12
경상북도,안동시,175,2010,12
경상북도,영덕군,103,2010,12
경상북도,영양군,8,2010,12
경상북도,영주시,46,2010,12
경상북도,영천시,1127,2010,12
경상북도,예천군,61,2010,12
경상북도,울릉군,33,2010,12
경상북도,울진군,265,2010,12
경상북도,의성군,174,2010,12
경상북도,청도군,215,2010,12
경상북도,청송군,15,2010,12
경상북도,칠곡군,1888,2010,12
경상북도,포항시 남구,746,2010,12
경상북도,포항시 북구,228,2010,12
광주광역시,광산구,3224,2010,12
광주광역시,남구,13,2010,12
광주광역시,동구,6,2010,12
광주광역시,북구,305,2010,12
광주광역시,서구,64,2010,12
대구광역시,남구,6,2010,12
대구광역시,달서구,2981,2010,12
대구광역시,달성군,1815,2010,12
대구광역시,동구,75,2010,12
대구광역시,북구,831,2010,12
대구광역시,서구,722,2010,12
대구광역시,수성구,29,2010,12
대구광역시,중구,12,2010,12
대전광역시,대덕구,564,2010,12
대전광역시,동구,39,2010,12
대전광역시,서구,49,2010,12
대전광역시,유성구,125,2010,12
대전광역시,중구,63,2010,12
부산광역시,강서구,2976,2010,12
부산광역시,금정구,155,2010,12
부산광역시,기장군,712,2010,12
부산광역시,남구,62,2010,12
부산광역시,동구,20,2010,12
부산광역시,동래구,50,2010,12
부산광역시,부산진구,34,2010,12
부산광역시,북구,13,2010,12
부산광역시,사상구,1179,2010,12
부산광역시,사하구,1674,2010,12
부산광역시,서구,44,2010,12
부산광역시,수영구,23,2010,12
부산광역시,연제구,32,2010,12
부산광역시,영도구,164,2010,12
부산광역시,중구,7,2010,12
부산광역시,해운대구,92,2010,12
서울특별시,강남구,423,2010,12
서울특별시,강동구,175,2010,12
서울특별시,강북구,127,2010,12
서울특별시,강서구,205,2010,12
서울특별시,관악구,252,2010,12
서울특별시,광진구,226,2010,12
서울특별시,구로구,525,2010,12
서울특별시,금천구,936,2010,12
서울특별시,노원구,67,2010,12
서울특별시,도봉구,237,2010,12
서울특별시,동대문구,289,2010,12
서울특별시,동작구,152,2010,12
서울특별시,마포구,259,2010,12
서울특별시,서대문구,95,2010,12
서울특별시,서초구,272,2010,12
서울특별시,성동구,790,2010,12
서울특별시,성북구,274,2010,12
서울특별시,송파구,257,2010,12
서울특별시,양천구,155,2010,12
서울특별시,영등포구,505,2010,12
서울특별시,용산구,188,2010,12
서울특별시,은평구,126,2010,12
서울특별시,종로구,156,2010,12
서울특별시,중구,313,2010,12
서울특별시,중랑구,207,2010,12
울산광역시,남구,361,2010,12
울산광역시,동구,706,2010,12
울산광역시,북구,845,2010,12
울산광역시,울주군,2118,2010,12
울산광역시,중구,33,2010,12
인천광역시,강화군,140,2010,12
인천광역시,계양구,480,2010,12
인천광역시,남구,909,2010,12
인천광역시,남동구,7079,2010,12
인천광역시,동구,296,2010,12
인천광역시,부평구,1115,2010,12
인천광역시,서구,6224,2010,12
인천광역시,연수구,471,2010,12
인천광역시,옹진군,42,2010,12
인천광역시,중구,373,2010,12
전라남도,강진군,53,2010,12
전라남도,고흥군,95,2010,12
전라남도,곡성군,119,2010,12
전라남도,광양시,256,2010,12
전라남도,구례군,15,2010,12
전라남도,나주시,481,2010,12
전라남도,담양군,289,2010,12
전라남도,목포시,160,2010,12
전라남도,무안군,202,2010,12
전라남도,보성군,182,2010,12
전라남도,순천시,201,2010,12
전라남도,신안군,80,2010,12
전라남도,여수시,497,2010,12
전라남도,영광군,86,2010,12
전라남도,영암군,1764,2010,12
전라남도,완도군,97,2010,12
전라남도,장성군,568,2010,12
전라남도,장흥군,72,2010,12
전라남도,진도군,27,2010,12
전라남도,함평군,214,2010,12
전라남도,해남군,175,2010,12
전라남도,화순군,203,2010,12
전라북도,고창군,93,2010,12
전라북도,군산시,972,2010,12
전라북도,김제시,599,2010,12
전라북도,남원시,206,2010,12
전라북도,무주군,5,2010,12
전라북도,부안군,86,2010,12
전라북도,순창군,18,2010,12
전라북도,완주군,494,2010,12
전라북도,익산시,858,2010,12
전라북도,임실군,104,2010,12
전라북도,장수군,77,2010,12
전라북도,전주시 덕진구,136,2010,12
전라북도,전주시 완산구,54,2010,12
전라북도,정읍시,621,2010,12
전라북도,진안군,31,2010,12
제주특별자치도,서귀포시,474,2010,12
제주특별자치도,제주시,653,2010,12
충청남도,계룡시,13,2010,12
충청남도,공주시,306,2010,12
충청남도,금산군,316,2010,12
충청남도,논산시,972,2010,12
충청남도,당진군,1585,2010,12
충청남도,보령시,608,2010,12
충청남도,부여군,229,2010,12
충청남도,서산시,523,2010,12
충청남도,서천군,315,2010,12
충청남도,아산시,3656,2010,12
충청남도,연기군,826,2010,12
충청남도,예산군,587,2010,12
충청남도,천안시 동남구,1354,2010,12
충청남도,천안시 서북구,3047,2010,12
충청남도,청양군,151,2010,12
충청남도,태안군,104,2010,12
충청남도,홍성군,404,2010,12
충청북도,괴산군,259,2010,12
충청북도,단양군,77,2010,12
충청북도,보은군,86,2010,12
충청북도,영동군,134,2010,12
충청북도,옥천군,303,2010,12
충청북도,음성군,2851,2010,12
충청북도,제천시,184,2010,12
충청북도,증평군,128,2010,12
충청북도,진천군,2015,2010,12
충청북도,청원군,1425,2010,12
충청북도,청주시 상당구,20,2010,12
충청북도,청주시 흥덕구,323,2010,12
충청북도,충주시,1026,2010,12
강원도,강릉시,127,2011,6
강원도,고성군,38,2011,6
강원도,동해시,77,2011,6
강원도,삼척시,140,2011,6
강원도,속초시,99,2011,6
강원도,양구군,62,2011,6
강원도,양양군,137,2011,6
강원도,영월군,34,2011,6
강원도,원주시,616,2011,6
강원도,인제군,96,2011,6
강원도,정선군,26,2011,6
강원도,철원군,155,2011,6
강원도,춘천시,158,2011,6
강원도,태백시,53,2011,6
강원도,평창군,56,2011,6
강원도,홍천군,205,2011,6
강원도,화천군,56,2011,6
강원도,횡성군,177,2011,6
경기도,가평군,168,2011,6
경기도,고양시 덕양구,632,2011,6
경기도,고양시 일산동구,1246,2011,6
경기도,고양시 일산서구,512,2011,6
경기도,과천시,8,2011,6
경기도,광명시,159,2011,6
경기도,광주시,5751,2011,6
경기도,구리시,149,2011,6
경기도,군포시,961,2011,6
경기도,김포시,8194,2011,6
경기도,남양주시,2326,2011,6
경기도,동두천시,717,2011,6
경기도,부천시 소사구,169,2011,6
경기도,부천시 오정구,1501,2011,6
경기도,부천시 원미구,1421,2011,6
경기도,성남시 분당구,137,2011,6
경기도,성남시 수정구,168,2011,6
경기도,성남시 중원구,339,2011,6
경기도,수원시 권선구,366,2011,6
경기도,수원시 영통구,607,2011,6
경기도,수원시 장안구,70,2011,6
경기도,수원시 팔달구,128,2011,6
경기도,시흥시,7151,2011,6
경기도,안산시 단원구,7744,2011,6
경기도,안산시 상록구,516,2011,6
경기도,안성시,3111,2011,6
경기도,안양시 동안구,208,2011,6
경기도,안양시 만안구,316,2011,6
경기도,양주시,4901,2011,6
경기도,양평군,367,2011,6
경기도,여주군,1230,2011,6
경기도,연천군,333,2011,6
경기도,오산시,399,2011,6
경기도,용인시,2,2011,6
경기도,용인시 기흥구,542,2011,6
경기도,용인시 수지구,180,2011,6
경기도,용인시 처인구,3468,2011,6
경기도,의왕시,365,2011,6
경기도,의정부시,333,2011,6
경기도,이천시,2281,2011,6
경기도,파주시,4371,2011,6
경기도,평택시,4836,2011,6
경기도,포천시,7308,2011,6
경기도,하남시,636,2011,6
경기도,화성시,12819,2011,6
경상남도,거제시,2980,2011,6
경상남도,거창군,56,2011,6
경상남도,고성군,1010,2011,6
경상남도,김해시,10435,2011,6
경상남도,남해군,292,2011,6
경상남도,마산시,0,2011,6
경상남도,밀양시,432,2011,6
경상남도,사천시,971,2011,6
경상남도,산청군,93,2011,6
경상남도,양산시,2285,2011,6
경상남도,의령군,357,2011,6
경상남도,진주시,1544,2011,6
경상남도,진해시,0,2011,6
경상남도,창녕군,649,2011,6
경상남도,창원시,2,2011,6
경상남도,창원시 마산합포구,370,2011,6
경상남도,창원시 마산회원구,829,2011,6
경상남도,창원시 성산구,2676,2011,6
경상남도,창원시 의창구,1754,2011,6
경상남도,창원시 진해구,1397,2011,6
경상남도,통영시,1389,2011,6
경상남도,하동군,87,2011,6
경상남도,함안군,2127,2011,6
경상남도,함양군,150,2011,6
경상남도,합천군,163,2011,6
경상북도,경산시,1943,2011,6
경상북도,경주시,2778,2011,6
경상북도,고령군,1063,2011,6
경상북도,구미시,2448,2011,6
경상북도,군위군,276,2011,6
경상북도,김천시,595,2011,6
경상북도,문경시,139,2011,6
경상북도,봉화군,53,2011,6
경상북도,상주시,178,2011,6
경상북도,성주군,699,2011,6
경상북도,안동시,156,2011,6
경상북도,영덕군,124,2011,6
경상북도,영양군,7,2011,6
경상북도,영주시,81,2011,6
경상북도,영천시,1219,2011,6
경상북도,예천군,57,2011,6
경상북도,울릉군,38,2011,6
경상북도,울진군,311,2011,6
경상북도,의성군,165,2011,6
경상북도,청도군,238,2011,6
경상북도,청송군,15,2011,6
경상북도,칠곡군,2048,2011,6
경상북도,포항시 남구,837,2011,6
경상북도,포항시 북구,351,2011,6
광주광역시,광산구,3306,2011,6
광주광역시,남구,12,2011,6
광주광역시,동구,8,2011,6
광주광역시,북구,354,2011,6
광주광역시,서구,95,2011,6
대구광역시,남구,5,2011,6
대구광역시,달서구,3177,2011,6
대구광역시,달성군,2020,2011,6
대구광역시,동구,91,2011,6
대구광역시,북구,905,2011,6
대구광역시,서구,754,2011,6
대구광역시,수성구,47,2011,6
대구광역시,중구,14,2011,6
대전광역시,대덕구,610,2011,6
대전광역시,동구,43,2011,6
대전광역시,서구,49,2011,6
대전광역시,유성구,118,2011,6
대전광역시,중구,59,2011,6
부산광역시,강서구,3326,2011,6
부산광역시,금정구,149,2011,6
부산광역시,기장군,760,2011,6
부산광역시,남구,84,2011,6
부산광역시,동구,16,2011,6
부산광역시,동래구,42,2011,6
부산광역시,부산진구,34,2011,6
부산광역시,북구,13,2011,6
부산광역시,사상구,1374,2011,6
부산광역시,사하구,1840,2011,6
부산광역시,서구,48,2011,6
부산광역시,수영구,25,2011,6
부산광역시,연제구,46,2011,6
부산광역시,영도구,156,2011,6
부산광역시,중구,9,2011,6
부산광역시,해운대구,99,2011,6
서울특별시,강남구,393,2011,6
서울특별시,강동구,161,2011,6
서울특별시,강북구,113,2011,6
서울특별시,강서구,192,2011,6
서울특별시,관악구,225,2011,6
서울특별시,광진구,198,2011,6
서울특별시,구로구,512,2011,6
서울특별시,금천구,852,2011,6
서울특별시,노원구,59,2011,6
서울특별시,도봉구,222,2011,6
서울특별시,동대문구,282,2011,6
서울특별시,동작구,125,2011,6
서울특별시,마포구,222,2011,6
서울특별시,서대문구,78,2011,6
서울특별시,서초구,322,2011,6
서울특별시,성동구,758,2011,6
서울특별시,성북구,253,2011,6
서울특별시,송파구,279,2011,6
서울특별시,양천구,145,2011,6
서울특별시,영등포구,473,2011,6
서울특별시,용산구,163,2011,6
서울특별시,은평구,100,2011,6
서울특별시,종로구,136,2011,6
서울특별시,중구,291,2011,6
서울특별시,중랑구,181,2011,6
울산광역시,남구,418,2011,6
울산광역시,동구,1057,2011,6
울산광역시,북구,941,2011,6
울산광역시,울주군,2383,2011,6
울산광역시,중구,31,2011,6
인천광역시,강화군,183,2011,6
인천광역시,계양구,498,2011,6
인천광역시,남구,920,2011,6
인천광역시,남동구,7227,2011,6
인천광역시,동구,291,2011,6
인천광역시,부평구,1129,2011,6
인천광역시,서구,6248,2011,6
인천광역시,연수구,459,2011,6
인천광역시,옹진군,49,2011,6
인천광역시,중구,438,2011,6
전라남도,강진군,60,2011,6
전라남도,고흥군,129,2011,6
전라남도,곡성군,135,2011,6
전라남도,광양시,397,2011,6
전라남도,구례군,18,2011,6
전라남도,나주시,616,2011,6
전라남도,담양군,324,2011,6
전라남도,목포시,186,2011,6
전라남도,무안군,232,2011,6
전라남도,보성군,140,2011,6
전라남도,순천시,215,2011,6
전라남도,신안군,92,2011,6
전라남도,여수시,549,2011,6
전라남도,영광군,104,2011,6
전라남도,영암군,2077,2011,6
전라남도,완도군,106,2011,6
전라남도,장성군,643,2011,6
전라남도,장흥군,56,2011,6
전라남도,진도군,43,2011,6
전라남도,함평군,229,2011,6
전라남도,해남군,221,2011,6
전라남도,화순군,215,2011,6
전라북도,고창군,103,2011,6
전라북도,군산시,1311,2011,6
전라북도,김제시,744,2011,6
전라북도,남원시,240,2011,6
전라북도,무주군,18,2011,6
전라북도,부안군,104,2011,6
전라북도,순창군,17,2011,6
전라북도,완주군,562,2011,6
전라북도,익산시,1134,2011,6
전라북도,임실군,67,2011,6
전라북도,장수군,83,2011,6
전라북도,전주시 덕진구,155,2011,6
전라북도,전주시 완산구,68,2011,6
전라북도,정읍시,841,2011,6
전라북도,진안군,29,2011,6
제주특별자치도,서귀포시,790,2011,6
제주특별자치도,제주시,787,2011,6
충청남도,계룡시,12,2011,6
충청남도,공주시,331,2011,6
충청남도,금산군,364,2011,6
충청남도,논산시,1496,2011,6
충청남도,당진군,1623,2011,6
충청남도,보령시,673,2011,6
충청남도,부여군,269,2011,6
충청남도,서산시,559,2011,6
충청남도,서천군,370,2011,6
충청남도,아산시,4080,2011,6
충청남도,연기군,937,2011,6
충청남도,예산군,674,2011,6
충청남도,천안시 동남구,1457,2011,6
충청남도,천안시 서북구,3312,2011,6
충청남도,청양군,166,2011,6
충청남도,태안군,131,2011,6
충청남도,홍성군,457,2011,6
충청북도,괴산군,288,2011,6
충청북도,단양군,62,2011,6
충청북도,보은군,99,2011,6
충청북도,영동군,153,2011,6
충청북도,옥천군,331,2011,6
충청북도,음성군,3062,2011,6
충청북도,제천시,171,2011,6
충청북도,증평군,124,2011,6
충청북도,진천군,2081,2011,6
충청북도,청원군,1639,2011,6
충청북도,청주시 상당구,24,2011,6
충청북도,청주시 흥덕구,392,2011,6
충청북도,충주시,1114,2011,6
강원도,강릉시,146,2011,12
강원도,고성군,59,2011,12
강원도,동해시,99,2011,12
강원도,삼척시,116,2011,12
강원도,속초시,83,2011,12
강원도,양구군,34,2011,12
