time,region,export_cnt,export_val,import_cnt,import_val,trade_balance,year,month,file_year
2022-09-01,경기도 의왕시,862,30225,10295,34723,-4498,2022,9,2022
2022-09-01,경기도 의정부시,1290,28275,21840,25353,2922,2022,9,2022
2022-09-01,경기도 이천시,4991,1897421,16048,1324033,573388,2022,9,2022
2022-09-01,경기도 파주시,12455,622099,31719,372031,250068,2022,9,2022
2022-09-01,경기도 평택시,9920,1528045,37786,1743470,-215425,2022,9,2022
2022-09-01,경기도 포천군,1547,43447,7122,44217,-770,2022,9,2022
2022-09-01,경기도 하남시,4438,28568,24347,140691,-112124,2022,9,2022
2022-09-01,경기도 화성시,17083,1682133,73029,1401087,281046,2022,9,2022
2022-09-01,경상남도 거제시,341,368519,9297,161187,207332,2022,9,2022
2022-09-01,경상남도 거창군,32,1425,1695,6781,-5356,2022,9,2022
2022-09-01,경상남도 고성군,76,1351,1294,107886,-106536,2022,9,2022
2022-09-01,경상남도 김해시,7057,232951,27408,179676,53275,2022,9,2022
2022-09-01,경상남도 남해군,2,1,1042,168,-166,2022,9,2022
2022-09-01,경기도 부천시,11722,261000,49645,222735,38265,2022,9,2022
2022-09-01,경상남도 밀양시,539,28465,3502,35000,-6535,2022,9,2022
2022-09-01,경기도 동두천시,507,27044,3814,21150,5895,2022,9,2022
2022-09-01,경기도 김포시,20960,413852,35602,225287,188565,2022,9,2022
2022-09-01,강원특별자치도 강릉시,380,16444,7840,15541,903,2022,9,2022
2022-09-01,강원특별자치도 고성군,4,140,983,2001,-1861,2022,9,2022
2022-09-01,강원특별자치도 동해시,65,28771,3020,100219,-71449,2022,9,2022
2022-09-01,강원특별자치도 삼척시,5,2191,1806,1330679,-1328488,2022,9,2022
2022-09-01,강원특별자치도 속초시,16,487,3381,3421,-2934,2022,9,2022
2022-09-01,강원특별자치도 양구군,1,21,889,63,-42,2022,9,2022
2022-09-01,강원특별자치도 양양군,14,416,1069,872,-456,2022,9,2022
2022-09-01,강원특별자치도 영월군,41,480,1011,891,-411,2022,9,2022
2022-09-01,강원특별자치도 원주시,2202,93185,15649,42538,50647,2022,9,2022
2022-09-01,강원특별자치도 인제군,23,238,1365,109,130,2022,9,2022
2022-09-01,강원특별자치도 정선군,18,1218,958,1193,25,2022,9,2022
2022-09-01,강원특별자치도 철원군,128,2532,2120,605,1927,2022,9,2022
2022-09-01,강원특별자치도 춘천시,658,30361,12303,10425,19937,2022,9,2022
2022-09-01,강원특별자치도 태백시,23,1572,1209,2314,-742,2022,9,2022
2022-09-01,강원특별자치도 평창군,113,1504,1545,1881,-377,2022,9,2022
2022-09-01,강원특별자치도 홍천군,846,36347,2197,9126,27221,2022,9,2022
2022-09-01,강원특별자치도 화천군,29,669,1179,127,542,2022,9,2022
2022-09-01,강원특별자치도 횡성군,290,7445,1519,14946,-7501,2022,9,2022
2022-09-01,경기도 가평군,58,1369,2513,2664,-1295,2022,9,2022
2022-09-01,경기도 고양시,16801,101328,71232,178852,-77525,2022,9,2022
2022-09-01,경기도 과천시,60,1487,6747,117430,-115943,2022,9,2022
2022-09-01,경기도 광명시,12433,228023,18011,131171,96852,2022,9,2022
2022-09-01,경기도 광주시,4017,80921,23622,221372,-140451,2022,9,2022
2022-09-01,경기도 구리시,243,5003,10179,19889,-14886,2022,9,2022
2022-09-01,경기도 군포시,2988,98056,17539,153663,-55607,2022,9,2022
2022-09-01,경기도 남양주시,7690,36744,39470,145596,-108852,2022,9,2022
2022-09-01,경상남도 사천시,1998,144418,6245,119151,25266,2022,9,2022
2022-09-01,부산광역시 동래구,151,2462,13816,10235,-7773,2022,9,2022
2022-09-01,경상남도 양산시,6199,252289,18692,219905,32383,2022,9,2022
2022-09-01,경상북도 청송군,16,57,594,57,0,2022,9,2022
2022-09-01,경상북도 칠곡군,1547,52983,5425,42751,10232,2022,9,2022
2022-09-01,경상북도 포항시,2775,557338,19248,725542,-168204,2022,9,2022
2022-09-01,광주광역시 광산구,5823,348299,20163,183819,164480,2022,9,2022
2022-09-01,광주광역시 남구,118,1091,8858,4593,-3502,2022,9,2022
2022-09-01,광주광역시 동구,37,256,6513,5426,-5170,2022,9,2022
2022-09-01,광주광역시 북구,4380,597209,20516,749267,-152058,2022,9,2022
2022-09-01,광주광역시 서구,393,464366,13421,35997,428369,2022,9,2022
2022-09-01,대구광역시 남구,204,3883,6966,12605,-8722,2022,9,2022
2022-09-01,대구광역시 달서구,8037,441514,26630,440846,668,2022,9,2022
2022-09-01,대구광역시 동구,6633,35728,15054,33655,2073,2022,9,2022
2022-09-01,경상북도 청도군,189,7280,981,7420,-140,2022,9,2022
2022-09-01,대구광역시 북구,2420,48260,20270,37041,11218,2022,9,2022
2022-09-01,대구광역시 수성구,358,7281,22901,15360,-8078,2022,9,2022
2022-09-01,대구광역시 중구,154,1929,7132,18076,-16148,2022,9,2022
2022-09-01,대전광역시 대덕구,2674,154562,8976,208909,-54348,2022,9,2022
2022-09-01,대전광역시 동구,158,2136,8352,8069,-5933,2022,9,2022
2022-09-01,대전광역시 서구,179,1903,23131,15748,-13845,2022,9,2022
2022-09-01,대전광역시 유성구,3461,169305,27671,147281,22024,2022,9,2022
2022-09-01,대전광역시 중구,133,1356,8862,5658,-4302,2022,9,2022
2022-09-01,부산광역시 강서구,10806,628298,16337,441553,186745,2022,9,2022
2022-09-01,부산광역시 금정구,587,18817,12496,22409,-3591,2022,9,2022
2022-09-01,부산광역시 기장군,4942,107911,10354,86601,21310,2022,9,2022
2022-09-01,부산광역시 남구,3894,141498,15105,101303,40195,2022,9,2022
2022-09-01,대구광역시 서구,1640,36754,5634,20183,16571,2022,9,2022
2022-09-01,경상북도 의성군,75,1294,839,763,531,2022,9,2022
2022-09-01,대구광역시 달성군,6573,324534,13705,105364,219171,2022,9,2022
2022-09-01,경상북도 울릉군,6,76,322,943,-866,2022,9,2022
2022-09-01,경상북도 울진군,11,311,1622,262,49,2022,9,2022
2022-09-01,경상남도 진주시,1126,51373,14700,134877,-83504,2022,9,2022
2022-09-01,경상남도 창녕군,443,22643,1752,21089,1554,2022,9,2022
2022-09-01,경상남도 창원시,25746,1309737,51953,436737,873000,2022,9,2022
2022-09-01,경상남도 통영시,88,3565,4093,1778507,-1774943,2022,9,2022
2022-09-01,경상남도 하동군,60,2073,1026,172058,-169985,2022,9,2022
2022-09-01,경상남도 함안군,1040,114345,2525,55512,58833,2022,9,2022
2022-09-01,경상남도 함양군,184,6800,1041,1422,5379,2022,9,2022
2022-09-01,경상남도 합천군,13,682,842,1805,-1123,2022,9,2022
2022-09-01,경상북도 경산시,3390,138842,14999,74432,64411,2022,9,2022
2022-09-01,경상북도 경주시,1942,144143,10869,227381,-83238,2022,9,2022
2022-09-01,경상북도 고령군,371,16381,1271,12197,4184,2022,9,2022
2022-09-01,경상북도 구미시,15444,2262467,21953,235123,2027344,2022,9,2022
2022-09-01,경상남도 의령군,92,4832,533,1037,3795,2022,9,2022
2022-09-01,경상남도 산청군,42,1833,732,1065,767,2022,9,2022
2022-09-01,경상북도 예천군,49,987,1658,292,695,2022,9,2022
2022-09-01,경상북도 영천시,1511,82705,3106,23991,58714,2022,9,2022
2022-09-01,경상북도 영주시,873,162127,3543,81781,80346,2022,9,2022
2022-09-01,경상북도 군위군,70,2242,424,3133,-891,2022,9,2022
2022-09-01,경상북도 영덕군,13,425,709,60,364,2022,9,2022
2022-09-01,경상북도 영양군,5,188,379,27,161,2022,9,2022
2022-09-01,경상북도 성주군,2810,73707,1345,12758,60949,2022,9,2022
2022-09-01,경상북도 상주시,264,14626,2491,9096,5530,2022,9,2022
2022-09-01,경상북도 봉화군,100,52890,617,88074,-35184,2022,9,2022
2022-09-01,경상북도 문경시,118,4367,1942,4999,-632,2022,9,2022
2022-09-01,경상북도 김천시,1984,106263,5372,48080,58183,2022,9,2022
2022-09-01,경상북도 안동시,249,4424,4852,17207,-12782,2022,9,2022
2022-10-01,인천광역시 강화군,222,8781,2067,12733,-3952,2022,10,2022
2022-10-01,울산광역시 중구,734,2242,8456,3430,-1188,2022,10,2022
2022-10-01,울산광역시 울주군,4281,2250944,11726,2864312,-613368,2022,10,2022
2022-10-01,울산광역시 북구,10262,2381022,12028,257792,2123230,2022,10,2022
2022-10-01,서울특별시 종로구,6788,584704,34289,3002525,-2417821,2022,10,2022
2022-10-01,울산광역시 남구,7666,1527791,17705,299710,1228082,2022,10,2022
2022-10-01,세종특별자치시,2659,137541,22517,172520,-34979,2022,10,2022
2022-10-01,서울특별시 중랑구,2205,9584,18967,33818,-24233,2022,10,2022
2022-10-01,서울특별시 중구,14343,583713,63406,2353033,-1769320,2022,10,2022
2022-10-01,인천광역시 계양구,2169,74911,13816,283309,-208398,2022,10,2022
2022-10-01,울산광역시 동구,748,802444,6951,118885,683559,2022,10,2022
2022-10-01,인천광역시 남동구,8228,214913,27141,163832,51081,2022,10,2022
2022-10-01,서울특별시 은평구,8661,2321,26104,13215,-10894,2022,10,2022
2022-10-01,인천광역시 미추홀구,1364,20348,19769,35137,-14789,2022,10,2022
2022-10-01,인천광역시 부평구,4617,566530,31716,339511,227019,2022,10,2022
2022-10-01,인천광역시 서구,22802,305084,37489,627872,-322788,2022,10,2022
2022-10-01,인천광역시 연수구,17034,1085742,32435,1906472,-820730,2022,10,2022
2022-10-01,인천광역시 중구,55567,1768536,18292,968202,800334,2022,10,2022
2022-10-01,전라남도 강진군,50,1547,670,5521,-3973,2022,10,2022
2022-10-01,전라남도 고흥군,193,6930,1160,1013,5917,2022,10,2022
2022-10-01,전라남도 곡성군,58,1007,459,285,722,2022,10,2022
2022-10-01,전라남도 광양시,2465,695252,6176,713858,-18606,2022,10,2022
2022-10-01,전라남도 구례군,25,643,618,139,504,2022,10,2022
2022-10-01,전라남도 나주시,597,18987,5277,59989,-41002,2022,10,2022
2022-10-01,인천광역시 동구,3543,483610,4834,609733,-126124,2022,10,2022
2022-10-01,인천광역시 옹진군,2,27,661,194041,-194014,2022,10,2022
2022-10-01,부산광역시 사하구,4869,96441,14903,123231,-26790,2022,10,2022
2022-10-01,서울특별시 양천구,795,11722,26111,35292,-23570,2022,10,2022
2022-10-01,전라남도 담양군,134,5340,1579,4924,416,2022,10,2022
2022-10-01,부산광역시 서구,1136,58153,6823,106157,-48004,2022,10,2022
2022-10-01,부산광역시 수영구,1338,41976,11308,42955,-979,2022,10,2022
2022-10-01,부산광역시 연제구,2425,11521,10634,23802,-12281,2022,10,2022
2022-10-01,부산광역시 영도구,1961,52351,4937,45168,7184,2022,10,2022
2022-10-01,부산광역시 중구,1964,75171,4357,56794,18377,2022,10,2022
2022-10-01,부산광역시 해운대구,8224,55622,28228,82531,-26910,2022,10,2022
2022-10-01,서울특별시 강남구,82138,838069,147519,4850755,-4012686,2022,10,2022
2022-10-01,서울특별시 강동구,4203,25007,31310,202987,-177980,2022,10,2022
2022-10-01,서울특별시 강북구,19006,124165,14583,15824,108341,2022,10,2022
2022-10-01,서울특별시 강서구,23149,117373,49680,1417270,-1299898,2022,10,2022
2022-10-01,서울특별시 관악구,643,5049,33090,24792,-19743,2022,10,2022
2022-10-01,서울특별시 광진구,1573,25232,27007,71242,-46010,2022,10,2022
2022-10-01,서울특별시 구로구,25867,98869,40054,269402,-170533,2022,10,2022
2022-10-01,서울특별시 금천구,24801,232095,30666,425942,-193847,2022,10,2022
2022-10-01,서울특별시 노원구,1032,10340,25486,20673,-10333,2022,10,2022
2022-10-01,서울특별시 도봉구,181,2380,14652,8596,-6216,2022,10,2022
2022-10-01,서울특별시 동대문구,3335,60077,28174,96213,-36135,2022,10,2022
2022-10-01,서울특별시 동작구,5088,9943,28125,87769,-77826,2022,10,2022
2022-10-01,서울특별시 마포구,21077,187487,43365,292542,-105055,2022,10,2022
2022-10-01,서울특별시 서대문구,2289,6696,25569,98351,-91655,2022,10,2022
2022-10-01,서울특별시 서초구,9214,220442,65129,883819,-663377,2022,10,2022
2022-10-01,서울특별시 성동구,21154,533984,34301,313676,220308,2022,10,2022
2022-10-01,서울특별시 성북구,1700,10382,29060,41989,-31608,2022,10,2022
2022-10-01,서울특별시 송파구,11314,275113,65078,773044,-497931,2022,10,2022
2022-10-01,서울특별시 용산구,30684,99966,32580,524819,-424852,2022,10,2022
2022-10-01,전라남도 목포시,107,4786,7849,9758,-4972,2022,10,2022
2022-10-01,전북특별자치도 정읍시,499,62330,3127,45343,16987,2022,10,2022
2022-10-01,전라남도 보성군,60,935,824,3109,-2175,2022,10,2022
2022-10-01,충청남도 공주시,653,58413,3736,21010,37403,2022,10,2022
2022-10-01,충청남도 금산군,252,5352,1581,8658,-3306,2022,10,2022
2022-10-01,충청남도 논산시,427,30833,3868,23303,7530,2022,10,2022
2022-10-01,충청남도 당진시,1031,143431,7559,376731,-233300,2022,10,2022
2022-10-01,충청남도 보령시,352,13196,3158,120930,-107734,2022,10,2022
2022-10-01,충청남도 부여군,98,11280,1578,1642,9638,2022,10,2022
2022-10-01,충청남도 서산시,2975,1565979,8151,2344570,-778591,2022,10,2022
2022-10-01,충청남도 서천군,685,46725,1193,86001,-39276,2022,10,2022
2022-10-01,충청남도 아산시,19001,5782254,20361,301535,5480718,2022,10,2022
2022-10-01,충청남도 예산군,912,50937,2553,22697,28241,2022,10,2022
2022-10-01,충청남도 천안시,9414,743417,40231,471563,271854,2022,10,2022
2022-10-01,충청남도 청양군,206,8692,665,5174,3518,2022,10,2022
2022-10-01,충청남도 태안군,75,1140,1842,142607,-141467,2022,10,2022
2022-10-01,충청남도 홍성군,679,29970,3320,7220,22751,2022,10,2022
2022-10-01,충청북도 괴산군,192,7080,1143,9012,-1933,2022,10,2022
2022-10-01,충청북도 단양군,26,557,741,10138,-9581,2022,10,2022
2022-10-01,충청북도 보은군,355,22619,858,42232,-19613,2022,10,2022
2022-10-01,충청북도 영동군,72,2174,1146,4163,-1989,2022,10,2022
2022-10-01,충청북도 옥천군,253,19018,1390,7670,11348,2022,10,2022
2022-10-01,충청북도 음성군,2281,230742,6292,142035,88707,2022,10,2022
2022-10-01,충청북도 제천시,125,6570,4211,17448,-10879,2022,10,2022
2022-10-01,충청북도 증평군,413,24004,1583,12432,11573,2022,10,2022
2022-10-01,충청북도 진천군,2725,184615,5356,150690,33925,2022,10,2022
2022-10-01,충청북도 청주시,12396,1615181,43590,285930,1329252,2022,10,2022
2022-10-01,충청북도 충주시,1697,121803,9008,86634,35169,2022,10,2022
2022-10-01,충청남도 계룡시,54,277,1760,1011,-734,2022,10,2022
2022-10-01,전라남도 무안군,45,4213,3714,1820,2394,2022,10,2022
2022-10-01,제주특별자치도 제주시,415,11640,23811,29335,-17695,2022,10,2022
2022-10-01,전북특별자치도 진안군,54,428,384,31,397,2022,10,2022
2022-10-01,전라남도 순천시,508,15580,10446,13321,2259,2022,10,2022
2022-10-01,전라남도 신안군,75,3043,462,968,2074,2022,10,2022
2022-10-01,전라남도 여수시,9785,2849422,10453,3251284,-401862,2022,10,2022
2022-10-01,전라남도 영광군,51,9836,1543,3044,6792,2022,10,2022
2022-10-01,전라남도 영암군,137,245328,2300,53813,191516,2022,10,2022
2022-10-01,전라남도 완도군,205,6078,1135,1045,5033,2022,10,2022
2022-10-01,전라남도 장성군,159,2902,1049,3644,-742,2022,10,2022
2022-10-01,전라남도 장흥군,29,1176,775,590,586,2022,10,2022
2022-10-01,전라남도 진도군,1,73,630,696,-623,2022,10,2022
2022-10-01,전라남도 함평군,54,1621,747,4279,-2658,2022,10,2022
2022-10-01,전라남도 해남군,155,6653,1665,4751,1902,2022,10,2022
2022-10-01,전라남도 화순군,113,19999,1696,5167,14832,2022,10,2022
2022-10-01,전북특별자치도 고창군,21,269,1410,1208,-939,2022,10,2022
2022-10-01,전북특별자치도 군산시,1516,190464,11185,161729,28734,2022,10,2022
2022-10-01,전북특별자치도 김제시,345,32727,2398,50355,-17628,2022,10,2022
2022-10-01,전북특별자치도 남원시,145,2733,1981,2148,586,2022,10,2022
2022-10-01,전북특별자치도 무주군,20,425,550,1172,-747,2022,10,2022
2022-10-01,전북특별자치도 부안군,29,3165,1118,1415,1749,2022,10,2022
2022-10-01,전북특별자치도 순창군,24,417,538,8244,-7827,2022,10,2022
2022-10-01,전북특별자치도 완주군,1473,129292,3931,59531,69761,2022,10,2022
2022-10-01,전북특별자치도 익산시,1612,119001,9614,116267,2734,2022,10,2022
2022-10-01,전북특별자치도 임실군,47,6349,498,1751,4598,2022,10,2022
2022-10-01,전북특별자치도 장수군,37,338,357,519,-180,2022,10,2022
2022-10-01,전북특별자치도 전주시,733,48130,27943,42343,5786,2022,10,2022
2022-10-01,부산광역시 사상구,5755,76936,11786,128918,-51982,2022,10,2022
2022-10-01,제주특별자치도 서귀포시,160,1684,9479,3633,-1949,2022,10,2022
2022-10-01,부산광역시 북구,447,3743,11664,15934,-12190,2022,10,2022
2022-10-01,서울특별시 영등포구,21954,883344,60737,2032690,-1149345,2022,10,2022
2022-10-01,부산광역시 부산진구,1043,8760,19620,22305,-13545,2022,10,2022
2022-10-01,경기도 성남시,45681,686995,92870,1465903,-778908,2022,10,2022
2022-10-01,경기도 수원시,20252,849112,89852,4002615,-3153503,2022,10,2022
2022-10-01,경기도 시흥시,8137,295849,34923,322110,-26261,2022,10,2022
2022-10-01,경기도 안산시,13877,627658,43504,486865,140794,2022,10,2022
2022-10-01,경기도 안성시,2692,178435,11427,173051,5384,2022,10,2022
2022-10-01,경기도 안양시,7335,277925,41707,658022,-380096,2022,10,2022
2022-10-01,경기도 양주시,1842,69748,11825,57787,11961,2022,10,2022
2022-10-01,경기도 양평군,104,1099,5480,4849,-3750,2022,10,2022
2022-10-01,경기도 여주군,298,6396,4609,11669,-5273,2022,10,2022
2022-10-01,경기도 연천군,131,33683,1700,4191,29492,2022,10,2022
2022-10-01,경기도 오산시,2308,108733,16086,85886,22848,2022,10,2022
2022-10-01,경기도 용인시,52998,1004030,82962,727926,276104,2022,10,2022
2022-10-01,경기도 의왕시,796,24118,10454,36357,-12239,2022,10,2022
2022-10-01,경기도 의정부시,1293,25051,21713,24538,513,2022,10,2022
2022-10-01,경기도 이천시,3969,673144,16009,1220928,-547785,2022,10,2022
2022-10-01,경기도 파주시,14662,701798,31973,285024,416773,2022,10,2022
2022-10-01,경기도 평택시,9250,1176803,39555,2599172,-1422369,2022,10,2022
2022-10-01,경기도 포천군,1515,41182,7613,47308,-6126,2022,10,2022
2022-10-01,경기도 하남시,3789,30059,24804,118034,-87975,2022,10,2022
2022-10-01,경기도 화성시,16617,1646782,73835,1214143,432639,2022,10,2022
2022-10-01,경상남도 거제시,338,420015,9267,202248,217767,2022,10,2022
2022-10-01,경상남도 거창군,58,2135,1781,9639,-7504,2022,10,2022
2022-10-01,경상남도 고성군,98,7110,1304,107856,-100746,2022,10,2022
2022-10-01,경상남도 김해시,7218,239432,27715,157750,81682,2022,10,2022
